"tract_id","pop_h1","pop_h2","pop_h3","pop_qty"
"06085506503","White","White","P0020005",2980.00000000002
"06085506503","AABlk","AABlk","P0020006",207.000000000001
"06085506503","Other","NatAm","P0020007",13.0000000000001
"06085506503","AsnPI","Asian","P0020008",1405.00000000001
"06085506503","AsnPI","PcIsl","P0020009",34.0000000000002
"06085506503","Other","Other","P0020010",41.0000000000003
"06085506503","Other","Multi","P0020011",415.000000000003
"06085507906","HspLt","HspLt","P0020002",108.999999999999
"06085507906","White","White","P0020005",712.999999999991
"06085507906","AABlk","AABlk","P0020006",10.9999999999999
"06085507906","Other","NatAm","P0020007",0.999999999999987
"06085507906","AsnPI","Asian","P0020008",3530.99999999995
"06085507906","AsnPI","PcIsl","P0020009",0.999999999999987
"06085507906","Other","Other","P0020010",6.99999999999991
"06085507906","Other","Multi","P0020011",134.999999999998
"06085506601","HspLt","HspLt","P0020002",1024
"06085506601","White","White","P0020005",1605
"06085506601","AABlk","AABlk","P0020006",116
"06085506601","Other","NatAm","P0020007",2
"06085506601","AsnPI","Asian","P0020008",1666
"06085506601","AsnPI","PcIsl","P0020009",13
"06085506601","Other","Other","P0020010",41.0000000000001
"06085506601","Other","Multi","P0020011",259.000000000001
"06085506603","HspLt","HspLt","P0020002",442.999999999997
"06085506603","White","White","P0020005",1833.99999999999
"06085506603","AABlk","AABlk","P0020006",35.9999999999998
"06085506603","Other","NatAm","P0020007",7.99999999999995
"06085506603","AsnPI","Asian","P0020008",1467.99999999999
"06085506603","AsnPI","PcIsl","P0020009",16.9999999999999
"06085506603","Other","Other","P0020010",20.9999999999999
"06085506603","Other","Multi","P0020011",256.999999999999
"06085506605","HspLt","HspLt","P0020002",1092
"06085506605","White","White","P0020005",1387
"06085506605","AABlk","AABlk","P0020006",108
"06085506605","Other","NatAm","P0020007",2.99999999999999
"06085506605","AsnPI","Asian","P0020008",1472
"06085506605","AsnPI","PcIsl","P0020009",12
"06085506605","Other","Other","P0020010",28.9999999999999
"06085506605","Other","Multi","P0020011",217
"06001400600","HspLt","HspLt","P0020002",188
"06001400600","White","White","P0020005",809
"06001400600","AABlk","AABlk","P0020006",428
"06001400600","Other","NatAm","P0020007",5
"06001400600","AsnPI","Asian","P0020008",125
"06001400600","AsnPI","PcIsl","P0020009",0.999999999999999
"06001400600","Other","Other","P0020010",42
"06001400600","Other","Multi","P0020011",190
"06001400100","HspLt","HspLt","P0020002",205.000000000002
"06001400100","White","White","P0020005",1840.00000000002
"06001400100","AABlk","AABlk","P0020006",140.000000000001
"06001400100","Other","NatAm","P0020007",0
"06001400100","AsnPI","Asian","P0020008",538.000000000005
"06001400100","AsnPI","PcIsl","P0020009",10.0000000000001
"06001400100","Other","Other","P0020010",49.0000000000004
"06001400100","Other","Multi","P0020011",256.000000000002
"06085508101","HspLt","HspLt","P0020002",273.999999999997
"06085508101","White","White","P0020005",1368.99999999998
"06085508101","AABlk","AABlk","P0020006",25.9999999999997
"06085508101","Other","NatAm","P0020007",7.99999999999991
"06085508101","AsnPI","Asian","P0020008",4852.99999999995
"06085508101","AsnPI","PcIsl","P0020009",4.99999999999994
"06085508101","Other","Other","P0020010",12.9999999999999
"06085508101","Other","Multi","P0020011",177.999999999998
"06001403600","HspLt","HspLt","P0020002",568.999999999997
"06001403600","White","White","P0020005",1829.99999999999
"06001403600","AABlk","AABlk","P0020006",1258.99999999999
"06001403600","Other","NatAm","P0020007",2.99999999999998
"06001403600","AsnPI","Asian","P0020008",636.999999999996
"06001403600","AsnPI","PcIsl","P0020009",12.9999999999999
"06001403600","Other","Other","P0020010",36.9999999999998
"06001403600","Other","Multi","P0020011",368.999999999998
"06001435300","HspLt","HspLt","P0020002",1849
"06001435300","White","White","P0020005",1097
"06001435300","AABlk","AABlk","P0020006",848.999999999998
"06001435300","Other","NatAm","P0020007",17
"06001435300","AsnPI","Asian","P0020008",887.999999999998
"06001435300","AsnPI","PcIsl","P0020009",55.9999999999999
"06001435300","Other","Other","P0020010",62.9999999999999
"06001435300","Other","Multi","P0020011",257.999999999999
"06001409800","HspLt","HspLt","P0020002",593.999999999998
"06001409800","White","White","P0020005",491.999999999999
"06001409800","AABlk","AABlk","P0020006",1639.99999999999
"06001409800","Other","NatAm","P0020007",7.99999999999998
"06001409800","AsnPI","Asian","P0020008",221.999999999999
"06001409800","AsnPI","PcIsl","P0020009",19.9999999999999
"06001409800","Other","Other","P0020010",28.9999999999999
"06001409800","Other","Multi","P0020011",214.999999999999
"06001440306","HspLt","HspLt","P0020002",455.99999999999
"06001440306","White","White","P0020005",261.999999999994
"06001440306","AABlk","AABlk","P0020006",202.999999999995
"06001440306","Other","NatAm","P0020007",13.9999999999997
"06001440306","AsnPI","Asian","P0020008",2854.99999999993
"06001440306","AsnPI","PcIsl","P0020009",45.999999999999
"06001440306","Other","Other","P0020010",18.9999999999996
"06001440306","Other","Multi","P0020011",164.999999999996
"06001450601","HspLt","HspLt","P0020002",315
"06001450601","White","White","P0020005",1699
"06001450601","AABlk","AABlk","P0020006",42
"06001450601","Other","NatAm","P0020007",4
"06001450601","AsnPI","Asian","P0020008",1209
"06001450601","AsnPI","PcIsl","P0020009",8.99999999999999
"06001450601","Other","Other","P0020010",15
"06001450601","Other","Multi","P0020011",187
"06001435700","HspLt","HspLt","P0020002",2443.00000000007
"06001435700","White","White","P0020005",840.000000000022
"06001435700","AABlk","AABlk","P0020006",244.000000000007
"06001435700","Other","NatAm","P0020007",7.00000000000019
"06001435700","AsnPI","Asian","P0020008",1087.00000000003
"06001435700","AsnPI","PcIsl","P0020009",74.000000000002
"06001435700","Other","Other","P0020010",16.0000000000004
"06001435700","Other","Multi","P0020011",193.000000000005
"06001442000","HspLt","HspLt","P0020002",125
"06001442000","White","White","P0020005",456.000000000001
"06001442000","AABlk","AABlk","P0020006",24
"06001442000","Other","NatAm","P0020007",2
"06001442000","AsnPI","Asian","P0020008",2467.00000000001
"06001442000","AsnPI","PcIsl","P0020009",3.00000000000001
"06001442000","Other","Other","P0020010",16
"06001442000","Other","Multi","P0020011",143
"06001426100","HspLt","HspLt","P0020002",354.999999999997
"06001426100","White","White","P0020005",4075.99999999997
"06001426100","AABlk","AABlk","P0020006",70.9999999999995
"06001426100","Other","NatAm","P0020007",4.99999999999996
"06001426100","AsnPI","Asian","P0020008",1273.99999999999
"06001426100","AsnPI","PcIsl","P0020009",6.99999999999995
"06001426100","Other","Other","P0020010",53.9999999999996
"06001426100","Other","Multi","P0020011",521.999999999996
"06001433700","HspLt","HspLt","P0020002",1824
"06001433700","White","White","P0020005",488.000000000001
"06001433700","AABlk","AABlk","P0020006",336.000000000001
"06001433700","Other","NatAm","P0020007",10
"06001433700","AsnPI","Asian","P0020008",664.000000000002
"06001433700","AsnPI","PcIsl","P0020009",48.0000000000001
"06001433700","Other","Other","P0020010",9.00000000000002
"06001433700","Other","Multi","P0020011",136
"06001437500","HspLt","HspLt","P0020002",3022.00000000003
"06001437500","White","White","P0020005",327.000000000003
"06001437500","AABlk","AABlk","P0020006",265.000000000002
"06001437500","Other","NatAm","P0020007",0
"06001437500","AsnPI","Asian","P0020008",706.000000000007
"06001437500","AsnPI","PcIsl","P0020009",249.000000000002
"06001437500","Other","Other","P0020010",19.0000000000002
"06001437500","Other","Multi","P0020011",209.000000000002
"06001441100","HspLt","HspLt","P0020002",683.999999999999
"06001441100","White","White","P0020005",1627
"06001441100","AABlk","AABlk","P0020006",107
"06001441100","Other","NatAm","P0020007",22
"06001441100","AsnPI","Asian","P0020008",1718
"06001441100","AsnPI","PcIsl","P0020009",11
"06001441100","Other","Other","P0020010",41.9999999999999
"06001441100","Other","Multi","P0020011",292.999999999999
"06001451503","HspLt","HspLt","P0020002",1494
"06001451503","White","White","P0020005",3540
"06001451503","AABlk","AABlk","P0020006",152
"06001451503","Other","NatAm","P0020007",17
"06001451503","AsnPI","Asian","P0020008",856
"06001451503","AsnPI","PcIsl","P0020009",15
"06001451503","Other","Other","P0020010",41
"06001451503","Other","Multi","P0020011",405
"06001408100","HspLt","HspLt","P0020002",709.000000000001
"06001408100","White","White","P0020005",2275
"06001408100","AABlk","AABlk","P0020006",1630
"06001408100","Other","NatAm","P0020007",3
"06001408100","AsnPI","Asian","P0020008",1492
"06001408100","AsnPI","PcIsl","P0020009",24
"06001408100","Other","Other","P0020010",33
"06001408100","Other","Multi","P0020011",546
"06001404502","HspLt","HspLt","P0020002",550.999999999997
"06001404502","White","White","P0020005",3910.99999999998
"06001404502","AABlk","AABlk","P0020006",366.999999999998
"06001404502","Other","NatAm","P0020007",6.99999999999996
"06001404502","AsnPI","Asian","P0020008",773.999999999996
"06001404502","AsnPI","PcIsl","P0020009",3.99999999999998
"06001404502","Other","Other","P0020010",34.9999999999998
"06001404502","Other","Multi","P0020011",544.999999999997
"06001440301","HspLt","HspLt","P0020002",2288
"06001440301","White","White","P0020005",914.000000000001
"06001440301","AABlk","AABlk","P0020006",304
"06001440301","Other","NatAm","P0020007",13
"06001440301","AsnPI","Asian","P0020008",3185
"06001440301","AsnPI","PcIsl","P0020009",72.0000000000001
"06001440301","Other","Other","P0020010",34
"06001440301","Other","Multi","P0020011",319
"06001406800","HspLt","HspLt","P0020002",535.000000000003
"06001406800","White","White","P0020005",1393.00000000001
"06001406800","AABlk","AABlk","P0020006",483.000000000002
"06001406800","Other","NatAm","P0020007",10.0000000000001
"06001406800","AsnPI","Asian","P0020008",841.000000000004
"06001406800","AsnPI","PcIsl","P0020009",19.0000000000001
"06001406800","Other","Other","P0020010",17.0000000000001
"06001406800","Other","Multi","P0020011",271.000000000001
"06001430500","HspLt","HspLt","P0020002",1644
"06001430500","White","White","P0020005",1715
"06001430500","AABlk","AABlk","P0020006",1025
"06001430500","Other","NatAm","P0020007",22
"06001430500","AsnPI","Asian","P0020008",1424
"06001430500","AsnPI","PcIsl","P0020009",44.0000000000001
"06001430500","Other","Other","P0020010",31.0000000000001
"06001430500","Other","Multi","P0020011",384.000000000001
"06001442200","HspLt","HspLt","P0020002",394.000000000002
"06001442200","White","White","P0020005",1010
"06001442200","AABlk","AABlk","P0020006",90.0000000000004
"06001442200","Other","NatAm","P0020007",10
"06001442200","AsnPI","Asian","P0020008",5744.00000000003
"06001442200","AsnPI","PcIsl","P0020009",13.0000000000001
"06001442200","Other","Other","P0020010",36.0000000000002
"06001442200","Other","Multi","P0020011",157.000000000001
"06001436402","HspLt","HspLt","P0020002",594.999999999996
"06001436402","White","White","P0020005",1249.99999999999
"06001436402","AABlk","AABlk","P0020006",312.999999999998
"06001436402","Other","NatAm","P0020007",0
"06001436402","AsnPI","Asian","P0020008",585.999999999996
"06001436402","AsnPI","PcIsl","P0020009",19.9999999999999
"06001436402","Other","Other","P0020010",20.9999999999998
"06001436402","Other","Multi","P0020011",221.999999999998
"06001431100","HspLt","HspLt","P0020002",1063.00000000001
"06001431100","White","White","P0020005",1035.00000000001
"06001431100","AABlk","AABlk","P0020006",436.000000000005
"06001431100","Other","NatAm","P0020007",8.00000000000008
"06001431100","AsnPI","Asian","P0020008",683.000000000007
"06001431100","AsnPI","PcIsl","P0020009",38.0000000000004
"06001431100","Other","Other","P0020010",33.0000000000003
"06001431100","Other","Multi","P0020011",241.000000000003
"06001422800","HspLt","HspLt","P0020002",3147.00000000001
"06001422800","White","White","P0020005",3050.00000000001
"06001422800","AABlk","AABlk","P0020006",340.000000000001
"06001422800","Other","NatAm","P0020007",7.00000000000002
"06001422800","AsnPI","Asian","P0020008",4175.00000000001
"06001422800","AsnPI","PcIsl","P0020009",1
"06001422800","Other","Other","P0020010",23.0000000000001
"06001422800","Other","Multi","P0020011",502.000000000001
"06001405000","HspLt","HspLt","P0020002",317.000000000006
"06001405000","White","White","P0020005",2036.00000000004
"06001405000","AABlk","AABlk","P0020006",224.000000000004
"06001405000","Other","NatAm","P0020007",1.00000000000002
"06001405000","AsnPI","Asian","P0020008",412.000000000007
"06001405000","AsnPI","PcIsl","P0020009",0
"06001405000","Other","Other","P0020010",21.0000000000004
"06001405000","Other","Multi","P0020011",302.000000000005
"06001410300","HspLt","HspLt","P0020002",2815.99999999998
"06001410300","White","White","P0020005",72.9999999999994
"06001410300","AABlk","AABlk","P0020006",831.999999999993
"06001410300","Other","NatAm","P0020007",3.99999999999997
"06001410300","AsnPI","Asian","P0020008",130.999999999999
"06001410300","AsnPI","PcIsl","P0020009",79.9999999999993
"06001410300","Other","Other","P0020010",7.99999999999993
"06001410300","Other","Multi","P0020011",91.9999999999992
"06001409900","HspLt","HspLt","P0020002",375
"06001409900","White","White","P0020005",997.000000000001
"06001409900","AABlk","AABlk","P0020006",1514
"06001409900","Other","NatAm","P0020007",11
"06001409900","AsnPI","Asian","P0020008",367
"06001409900","AsnPI","PcIsl","P0020009",9.00000000000001
"06001409900","Other","Other","P0020010",26
"06001409900","Other","Multi","P0020011",247
"06001423200","HspLt","HspLt","P0020002",818.000000000009
"06001423200","White","White","P0020005",1022.00000000001
"06001423200","AABlk","AABlk","P0020006",489.000000000005
"06001423200","Other","NatAm","P0020007",10.0000000000001
"06001423200","AsnPI","Asian","P0020008",329.000000000004
"06001423200","AsnPI","PcIsl","P0020009",8.00000000000009
"06001423200","Other","Other","P0020010",23.0000000000002
"06001423200","Other","Multi","P0020011",187.000000000002
"06085511100","HspLt","HspLt","P0020002",253.000000000002
"06085511100","White","White","P0020005",2698.00000000002
"06085511100","AABlk","AABlk","P0020006",29.0000000000002
